,POLISPORTIVA AICS FIGINO,VIA MOLINETTO   64,7,CALCIO A 7,,
,POLISPORTIVA AICS FIGINO,VIA MOLINETTO   64,7,CALCIO A 11,,
,U.S. GESCAL BOYS,VIA OLIVIERI ALESSIO   9,7,CALCIO A 11,,024564671
,CIRCOLO  ARCI OLMI,VIA DEGLI ULIVI   2,7,BOCCE,,0248911144
,CIRCOLO  ARCI OLMI,VIA DEGLI ULIVI   2,7,CALCIO A 5,,0248911144
,CIRCOLO  ARCI OLMI,VIA DEGLI ULIVI   2,7,TENNIS,,0248911144
,POLISPORTIVA VALSESIA,VIA VALSESIA   20 8,7,CALCIO A 11,,
,POLISPORTIVA VALSESIA,VIA VALSESIA   20 8,7,CENTRO SPORTIVO,,
,POLISPORTIVA VALSESIA,VIA VALSESIA   20 8,7,TENNIS,,
0240910888,HARBOUR CLUB MILANO,VIA CASCINA BELLARIA   19,7,TENNIS,,02452861
0240910888,HARBOUR CLUB MILANO,VIA CASCINA BELLARIA   19,7,CENTRO SPORTIVO,,02452861
0240910888,HARBOUR CLUB MILANO,VIA CASCINA BELLARIA   19,7,NUOTO,,02452861
0240910888,HARBOUR CLUB MILANO,VIA CASCINA BELLARIA   19,7,GOLF,,02452861
0240910888,HARBOUR CLUB MILANO,VIA CASCINA BELLARIA   19,7,GINNASTICA,,02452861
0240910888,HARBOUR CLUB MILANO,VIA CASCINA BELLARIA   19,7,FITNESS MACCHINE,,02452861
0240910888,HARBOUR CLUB MILANO,VIA CASCINA BELLARIA   19,7,CALCIO A 5,,02452861
,J.F. KENNEDY,VIA OLIVIERI ALESSIO   15,7,SOFTBALL,,0247996783
,J.F. KENNEDY,VIA OLIVIERI ALESSIO   15,7,CENTRO SPORTIVO,,0247996783
,ASSOCIAZIONE QUARTO OGGIARO VIVIBILE,VIA INVERNIZIO CAROLINA   7,8,CENTRO SPORTIVO,,023574577
,A.S. SEMPIONE HALF 1919,VIA ALDINI ANTONIO   77,8,CALCIO A 5,,0239002250
,CLUB DEGLI AMICI VILLAPIZZONE,VIA PERIN DEL VAGA   11,8,CALCIO A 5,,023086773
,SOCIETA' COOP. A R.L. TENNIS MASTER,VIA GOVONE GIUSEPPE   67,8,GOLF,,023494041
,SOCIETA' COOP. A R.L. TENNIS MASTER,VIA GOVONE GIUSEPPE   67,8,GINNASTICA,,023494041
,SOCIETA' COOP. A R.L. TENNIS MASTER,VIA GOVONE GIUSEPPE   67,8,CENTRO SPORTIVO,,023494041
,SOCIETA' COOP. A R.L. TENNIS MASTER,VIA GOVONE GIUSEPPE   67,8,CALCIO A 5,,023494041
,A.S. MASSERONI MARCHESE,VIA MADRUZZO CRISTOFORO   3,8,CENTRO SPORTIVO,,02466142
,ASSOCIAZIONE SPORTIVA 70A DANCE & FITNESS,VLE ABRUZZI   70  A,3,GINNASTICA,,0229406119
,ACQUAMICA SRL,VIA DI TOCQUEVILLE ALESSIO   7,9,GINNASTICA,,026554677
,ALTAGUARDIA 6 SRL PALESTRA CENTRO ESTETICO,VIA ALTAGUARDIA   6,5,GINNASTICA,, 0258302528
,A.S. CRISTAL CLUB,VIA AMPERE ANDREA MARIA   122,3,GINNASTICA,,0226111950
,PISTA ALLENAMENTO DELLA MAURA,VIA IPPODROMO  134,7,SPORT EQUESTRE,,
,PISTA DI ALLENAMENTO DI TRENNO,VIA IPPODROMO  134,7,SPORT EQUESTRE,,
0233001501,TIRO A SEGNO NAZIONALE,VLE PAPA ACHILLE  22 B,8,TIRO A SEGNO,www.tsnmilano.it,0233002418
,TIRO A SEGNO NAZIONALE,PLE ACCURSIO FRANCESCO  21,8,TIRO A SEGNO,,
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA QUANTA SPORT,VIA ASSIETTA   19,9,NUOTO,www.quantavillage.com,026621611
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA QUANTA SPORT,VIA ASSIETTA   19,9,CALCIO A 5,www.quantavillage.com,026621611
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA QUANTA SPORT,VIA ASSIETTA   19,9,CALCIO A 7,www.quantavillage.com,026621611
,CAMPO LIBERO PARCO SEMPIONE,PARCO SEMPIONE,1,PALLACANESTRO,,
,CAMPO LIBERO VIA GIAMBOLOGNA  SNC,VIA GIAMBOLOGNA  SNC,5,PALLACANESTRO,,
,CAMPO LIBERO VIA GIAMBOLOGNA  SNC,VIA GIAMBOLOGNA  SNC,5,PALLACANESTRO,,
,CAMPO LIBERO VLE GIOVANNI DA CERMENATE,VLE GIOVANNI DA CERMENATE,5,PALLACANESTRO,,
,ACCADEMIA DELLE ARTI MARZIALI,VIA ARIBERTO DA INTIMIANO   3,1,GINNASTICA,,0289404524
024045694,CASA DEI BAMBINI MONTESSORI,VIA AROSIO   3,7,GINNASTICA,, 024045694_024043493
026460485,HOCKEY CLUB MILANO 24 SRL,VIA ASSIETTA   19,9,GINNASTICA,www.hcm24.it,026621611
,FOSSATI PALESTRA GIORDANI,VIA CAMBINI LEONARDO   4,2,PALLAVOLO,www.milanosport.it,022820544
0229529213,PALESTRA LORINI CENTRO BENESSERE JING QI,VIA KRAMER ANTONIO   32,3,FITNESS MACCHINE,, 0229529213
,ACCADEMIA DEL KARATE STUDIO SHIRAI,VIA FRIULI   65,4,FITNESS MACCHINE,, 025516054
02782693,STUDIO PILATES SRL,VIA MORELLI GIOVANNI   4,1,FITNESS MACCHINE,,02782693
023088183,FUORI DI DANZA SNC DI C. RICHARDSON E G. RIVA,VIA GALLARATE   50,8,FITNESS MACCHINE,,023088183
0240918173,MILANO SPORT SPA,VIA LAMENNAIS F.R.   20,7,NUOTO,www.milanosport.it,024526095
,ALBERO DELLA VITA,VIA GORKI MASSIMO   1,6,FITNESS MACCHINE,,02428675
025513785,ISTITUTO EDMONDO DE AMICIS,VIA LAMARMORA ALFONSO   34,1,FITNESS MACCHINE,,0255195153
0248009979,ISTITUTO LEONE XIII,VIA LEONE XIII   12,8,FITNESS MACCHINE,,024385021
0233611488,FIGURELLA MILANO SEMPIONE,VIA LONDONIO FRANCESCO   20,8,FITNESS MACCHINE,, 0233611486
,ACCADUEO' & AREATERRA,VLE LUCANIA   27,4,FITNESS MACCHINE,,0255230786
,AIKIDO PALESTRA,VIA LULLI GIOVANNI   30,3,FITNESS MACCHINE,,022896939
028460880,ECOLIFE EVOLUZIONE SALUTE E AMBIENTE SRL,PZA AGRIPPA MARCO   12,5,FITNESS MACCHINE,,028460880
,FISIO DYNAMIC SA DI R. CAPUANA,VIA MAIOCCHI ACHILLE   8,3,FITNESS MACCHINE,,02201359
0289054669,ACCADEMIA EUROPEA,VIA MELZO   9,3,FITNESS MACCHINE,,0229409080
022593610,OPEN DANCE CENTER SRL,VIA MEUCCI ANTONIO   73,2,FITNESS MACCHINE,,0227201180
0227001350,FIGURELLA MILANO PRECOTTO,VLE MONZA   261,2,FITNESS MACCHINE,,0227003253
02714013,NEW FITNESS CLUB,VIA NULLO FRANCESCO   14,3,FITNESS MACCHINE,,02714013
0286454496,HISO SRL CENTRO TERAPIA FISICA RIABILITATIVA,VIA OLMETTO   5,1,FITNESS MACCHINE,,0286454561
0226680685,CENTRO POLISPECIALISTICO PACINI SRL,VIA PACINI GIOVANNI   15,3,FITNESS MACCHINE,,022361230
,FISIC CENTER ASSOCIAZIONE SPORTIVA DILETTANTISTICA,VIA PANTIGLIATE   4,6,FITNESS MACCHINE,,024158582
0226147471,AIKIDO DI FUJIMOTO YOJI,VIA PIRANDELLO LUIGI   4,7,FITNESS MACCHINE,,022896939
0248017658,ICOS ASSOCIAZIONE SPORTIVA DILETTANTISTICA,VIA PIRANDELLO LUIGI   4,7,FITNESS MACCHINE,,02462551 _ 02462851
,SPORTING LIFE STUDIO ALLEGRA SRL,VIA PRINA GIUSEPPE   15,8,FITNESS MACCHINE,,0233105530
0234535169,GREENLINE WELLNESS CENTER SRL,VIA PROCACCINI GIULIO CESARE   36,8,FITNESS MACCHINE,,0293501170
0258314402,FIGURELLA MILANO PORTA ROMANA,VIA QUADRONNO   34,1,FITNESS MACCHINE,, 0258314343
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FI.T.LU.,VLE RANZONI DANIELE   21,7,FITNESS MACCHINE,,0248700180
,SAN BABILA SPORTCLUB,CSO VENEZIA   2  A,1,FITNESS MACCHINE,,0276394297
,A.S. FREE TIME CENTER,VIA VERRO BERNARDINO   62,5,FITNESS MACCHINE,, 0289531105
,VICO CLUB,VIA VICO GIAN BATTISTA   38,1,FITNESS MACCHINE,,0234934302
027383118,A.S.D. GYNNIC CLUB,VIA ZANELLA GIACOMO   60,4,FITNESS MACCHINE,,027383118
022871566,PALESTRA LEONARDO,VIA BATTAGLIA NATALE   6,2,FITNESS MACCHINE,,022892869
,ASSOCIAZIONE SPORTIVA CLUB 43,VIA BORDIGHERA   43,5,FITNESS MACCHINE,, 0289512737
02878780,SANTOMASOSEI LA PALESTRA,VIA BROLETTO   28,1,FITNESS MACCHINE,,02878780_ 02876902
,PALESTRA MOVE AP,VIA BULLONA   12,8,FITNESS MACCHINE,,0234592536
0287381261,PILATES CESARE DA SESTO 24,VIA CESARE DA SESTO   24,1,FITNESS MACCHINE,,0287381261
,QUICK & SLOW - CENTRO DANZA,VIA CAPECELATRO ALFONSO   22,7,FITNESS MACCHINE,,0240070046
024980506,PALESTRA SPORTIME SIMONETTA MORO,VIA CIMAROSA DOMENICO   7,7,FITNESS MACCHINE,,024818028
026599765,CLUB FRANCESCO CONTI,CSO COMO   15,9,FITNESS MACCHINE,,026570294
,HARMONIEDUCORPS STUDIO,VLE CONI ZUGNA   8,7,FITNESS MACCHINE,,0248198496
,DYNAMIKA PALESTRA,VIA CUCCHIARI DOMENICO   4,8,FITNESS MACCHINE,,02317504
,ARMONIA PENSIERO IN MOVIMENTO,VIA CUSANI   1,1,FITNESS MACCHINE,,0286462927
024694574,FIGURELLA MILANO FRUA,PZA DE ANGELI ERNESTO   7,7,FITNESS MACCHINE,, 024694061
,CORPO Y LAMA,VIA EUSTACHI BARTOLOMEO   22,3,FITNESS MACCHINE,, 0289057116
0289057116,ACTIVITY SRL,VIA EUSTACHI BARTOLOMEO   22,3,FITNESS MACCHINE,,
,CAMPO LIBERO VIA LESSONA MICHELE,VIA LESSONA MICHELE,8,PALLACANESTRO,,
,CAMPO LIBERO VIA LESSONA MICHELE,VIA LESSONA MICHELE,8,PALLAVOLO,,
,NON ATTRIBUITO,VIA LESSONA MICHELE,8,CALCIO A 11,,
,CAMPO LIBERO VLE UMBRIA,VLE UMBRIA,4,PALLACANESTRO,,
0260830119,MURAT,VIA DINO VILLANI  2,9,GINNASTICA,www.milanosport.it,02606732
,CAMPO LIBERO VIA NERVESA  SNC,VIA NERVESA  SNC,4,PALLACANESTRO,,
,ASSOCIAZIONE SPORTIVA DILETTANTISTICA QUANTA SPORT,VIA ASSIETTA   19,9,HOCKEY IN LINE,www.quantavillage.com,026621611
,ANDREW'S QUARE,VIA FRIULI   50,4,FITNESS MACCHINE,,0255196033
0254121130,PLUS 1 GYM CONCEPT,VIA FRIULI   8,4,FITNESS MACCHINE,,0254121130
,A.S. NEW GYMNIKA,VIA RUCELLAI BERNARDO   20,2,FITNESS MACCHINE,,022579400
,FIGURELLA MILANO SAN BABILA,PZA SAN BABILA   5,1,FITNESS MACCHINE,,0276002567
0258301519,OLISTICA SALUS,VIA SAN MARTINO   14,1,FITNESS MACCHINE,, 0258300910
0272003980,FIGURELLA MILANO,VIA SAN PROSPERO   4,1,FITNESS MACCHINE,,0272003960
,BICOCCA VILLAGE,VLE SARCA   336,9,FITNESS MACCHINE,, 0266101276
0287389823,HUMANKINESIS RIABILITAZIONE INTEGRATA,VLE SARCA   336,9,FITNESS MACCHINE,,0287389820
,ASSOCIAZIONE HARA YOGA ASS,VIA SAVONA   10,6,FITNESS MACCHINE,,0289422500
02782087,ANGELO CAROLI,VIA SENATO   11,1,FITNESS MACCHINE,,0276028517
,CENTRI SHIATSU SHIN WA,VIA SETTEMBRINI LUIGI   52,3,FITNESS MACCHINE,, 0229404540
,WELLNESS,VIA TAGLIAMENTO   19,4,FITNESS MACCHINE,, 025691181
0236514463,IL VASO DI PANDORA,VIA TARTINI GIUSEPPE   38,9,FITNESS MACCHINE,, 0236514463
,PALESTRA FIT HARMONY,VIA CINQUE MAGGIO   11,8,FITNESS MACCHINE,,0297377525
02876452,PALESTRA VERTICAL FIT,VIA MERAVIGLI   12,1,FITNESS MACCHINE,,02876452
,CAMPO LIBERO VIA DEGLI AILANTI  SNC,VIA DEGLI AILANTI  SNC,8,PALLACANESTRO,,
,FOSSATI PALESTRA GIORDANI,VIA CAMBINI LEONARDO   4,2,PALLACANESTRO,www.milanosport.it,022820544
,FOSSATI PALESTRA GIORDANI,VIA CAMBINI LEONARDO   4,2,GINNASTICA,www.milanosport.it,022820544
,FOSSATI PALESTRA GIORDANI,VIA CAMBINI LEONARDO   4,2,CALCIO A 5,www.milanosport.it,022820544
,PARROCCHIA DI SAN GIOVANNI CRISOSTOMO,VIA CAMBINI LEONARDO   4,2,CALCIO A 11,,
,FOSSATI PALESTRA GIORDANI,VIA CAMBINI LEONARDO   4,2,CENTRO SPORTIVO,www.milanosport.it,022820544
,G.S. AFFORESE,VIA ASSIETTA   48,9,CALCIO A 11,,
,ANGELO RIPAMONTI,VIA ISEO   4,9,CALCIO A 11,www.csiseo.it,0297384581
,MILANO SPORTIVA A.S.D,VIA ISEO   4,9,CALCIO A 5,www.csiseo.it,0297384581
,A.S.I. - ALLEANZA SPORTIVA ITALIANA,VIA PASTA GIUDITTA   41,9,CENTRO SPORTIVO,,
0262345198,ROBERTO COZZI,VLE TUNISIA   35,2,TUFFI,www.milanosport.it,026599703
,CONI FIS CIRCOLO SPADA  MANGIAROTTI,VLE TUNISIA   35,2,SCHERMA,,026590166
0262345198,ROBERTO COZZI,VLE TUNISIA   35,2,PALLANUOTO,www.milanosport.it,026599703
0262345198,ROBERTO COZZI,VLE TUNISIA   35,2,NUOTO,www.milanosport.it,026599703
0262345198,ROBERTO COZZI,VLE TUNISIA   35,2,ATTIVITA SUBACQUEA,www.milanosport.it,026599703
,G.S. FROGMONTEGANI LA ROSSA,VIA NOCE TERESA   5,5,CENTRO SPORTIVO,www.informacalcio.it/qsfrogmontegani.larossa,028266730
,ANTONIO MASPES - VIGORELLI,VIA ARONA   19,8,FOOTBALL AMERICANO,www.milanosport.it,023311513
,ANTONIO MASPES - VIGORELLI,VIA ARONA   19,8,RUGBY,www.milanosport.it,023311513
,DONATO PAVESI - PALESTRA CARLO GALIMBERTI,VIA DE LEMENE FRANCESCO   3,8,TENNIS,,0239215190
,DONATO PAVESI - PALESTRA CARLO GALIMBERTI,VIA DE LEMENE FRANCESCO   3,8,GINNASTICA,,0239215190
,DONATO PAVESI - PALESTRA CARLO GALIMBERTI,VIA DE LEMENE FRANCESCO   3,8,CALCIO A 5,,0239215190
,DONATO PAVESI - PALESTRA CARLO GALIMBERTI,VIA DE LEMENE FRANCESCO   3,8,CALCIO A 11,,0239215190
,DONATO PAVESI - PALESTRA CARLO GALIMBERTI,VIA DE LEMENE FRANCESCO   3,8,ATLETICA,,0239215190
0239262162,XXV APRILE,VIA CIMABUE GIOVANNI   24,8,CALCIO,www.milanosport.it,0239262162
,XXV APRILE,VIA CIMABUE GIOVANNI   24,8,CENTRO SPORTIVO,www.badminton-lombardia.com,0233000871
,XXV APRILE,VIA CIMABUE GIOVANNI   24,8,BADMINTON,www.badminton-lombardia.com,0233000871
0239210739,PALALIDO,PZA STUPARICH CARLO   1,8,PALLACANESTRO,www.milanosport.it,0239266100
0239210739,LIDO DI MILANO,PLE LOTTO LORENZO   15,8,CALCIO A 5,www.milanosport.it,0239266100
0239210739,LIDO DI MILANO,PLE LOTTO LORENZO   15,8,GINNASTICA,www.milanosport.it,0239266100
0239210739,LIDO DI MILANO,PLE LOTTO LORENZO   15,8,TENNIS,www.milanosport.it,0239266100
0239210739,LIDO DI MILANO,PLE LOTTO LORENZO   15,8,PALLACANESTRO,www.milanosport.it,0239266100
,CAMPO LIBERO VLE TEODORICO,VLE TEODORICO,8,PALLACANESTRO,,
,CAMPO LIBERO VIA DELLE MARGHERITE,VIA DELLE MARGHERITE,6,PALLACANESTRO,,
0270638558,GIANFRANCO CRESPI,VIA VALVASSORI PERONI CARLO   48,3,RUGBY,www.milanosport.it,022361066
,U.S. ALDINI - BARIVIERA,VIA ORSINI FELICE   84,8,CENTRO SPORTIVO,,023557909
,U.S. TRIESTINA 1946,VIA FLEMING ALESSANDRO   13,7,CALCIO A 11,,0240090479
,G.S. S. ROMANO,VIA ARMANDO PICCHI    1,8,CALCIO A 11,,0238100024
,G.S. S. ROMANO,VIA ARMANDO PICCHI    1,8,CALCIO A 5,,0238100024
,U.S. ALDINI - BARIVIERA,VIA ORSINI FELICE   84,8,CALCIO A 11,,023557909
,POLISPORTIVA LIBERTAS A.CARLI,VIA F.LLI ZOIA   181,7,CALCIO A 11,,
,POLISPORTIVA LIBERTAS A.CARLI,VIA F.LLI ZOIA   181,7,CENTRO SPORTIVO,,
,S.S. ALCIONE CALCIO,VIA OLIVIERI ALESSIO   13,7,CALCIO A 11,www.ssalcione.com,024531615
,S.S. ALCIONE CALCIO,VIA OLIVIERI ALESSIO   13,7,CALCIO A 5,www.ssalcione.com,024531615
,C.S. FATIMA,VIA CHOPIN FEDERICO   81,5,CALCIO A 11,,025693053
,CIRCOLO  ARCI OLMI,VIA DEGLI ULIVI   2,7,BALLO,,0248911144
,CIRCOLO  ARCI OLMI,VIA DEGLI ULIVI   2,7,BMX,,0248911144
,U.S. QUINTO ROMANO,VIA DE SICA VITTORIO   14,7,CALCIO A 5,www.usquintoromano.it,0248202858
02502918,A.C. MACALLESI 1927,VLE UNGHERIA   5,4,CALCIO A 11,www.macallesi.it,025061901
,A.C. CRESCENZAGO,VIA TRASIMENO   25,2,CALCIO A 5,www.ac-crescenzago.it,027207408
0248300873,GIORDANO DELL'AMORE,VIA GONIN FRANCESCO   16,6,BEACH VOLLEY,www.lorenteggio.sistemacalcio.com,0248300873
0248300873,GIORDANO DELL'AMORE,VIA GONIN FRANCESCO   16,6,CALCIO A 11,www.lorenteggio.sistemacalcio.com,0248300873
,SELLA NUOVA S.R.L.,VIA VITERBO   4,7,CALCIO A 11,,
0267078197,MILANO SPORT SPA,VIA DE MARCHI EMILIO   17,2,NUOTO,www.milanosport.it,026706063
0229536117,MILANO SPORT SPA,VIA PICCINNI NICOLA   8,3,NUOTO,www.milanosport.it,0229400393
,GUIDO ROMANO,VIA AMPERE ANDREA MARIA   20,3,NUOTO,www.milanosport.it,0270600224
0258100012,MILANO SPORT SPA,VIA SEGANTINI GIOVANNI   6,6,NUOTO,www.milanosport.it,0258100012
,WASHINGTON - CABOTO,VIA CABOTO SEBASTIANO  6,7,TENNIS,www.milanosport.it,02468891
,ANTONIO MASPES - VIGORELLI,VIA ARONA   19,8,CALCIO A 11,www.milanosport.it,023311513
,ANTONIO MASPES - VIGORELLI,VIA ARONA   19,8,CICLISMO,www.milanosport.it,023311513
0266118268,MILANO SPORT SPA,VIA BECCALI LUIGI   7,9,NUOTO,www.milanosport.it,0266103113
,FRANCO SCARIONI,VIA VALFURVA   9,9,NUOTO,www.milanosport.it,026424236
,FRANCO SCARIONI,VIA VALFURVA   9,9,TUFFI,www.milanosport.it,026424236
0239210739,PALALIDO,PZA STUPARICH CARLO   1,8,PALLAVOLO,www.milanosport.it,0239266100
,POLITECNICO DI MILANO - CS MARIO GIURIATI,VIA CARLO PASCAL 6,3,FITNESS,,0270600358
,G.S. FROGMONTEGANI LA ROSSA,VIA NOCE TERESA   5,5,CALCIO A 11,www.informacalcio.it/qsfrogmontegani.larossa,028266730
,G.S. LA SPEZIA CALCIO,VLE FAMAGOSTA   79,6,CALCIO A 11,,0289501307
,GIOVANNI MAURO,VIA USSI STEFANO   18,9,CALCIO A 11,www.villacalcio.milano.it,026435564
,G.S. MUGGIANO,VIA MUGGIANO   14,7,CENTRO SPORTIVO,ww.grupposportivomuggiano.it,
,G.S. MUGGIANO,VIA MUGGIANO   14,7,CALCIO A 7,ww.grupposportivomuggiano.it,
,G.S. MUGGIANO,VIA MUGGIANO   14,7,CALCIO A 11,ww.grupposportivomuggiano.it,
,MILAN CLUB S. APOLLINARE,VIA CASTROVILLARI   14,7,CALCIO A 11,,
,POLISPORTIVA AICS FIGINO,VIA MOLINETTO   64,7,TENNIS,,
,A.S. SEMPIONE HALF 1919,VIA ALDINI ANTONIO   77,8,CALCIO A 11,,0239002250
,PARROCCHIA  S.S. NABORE E FELICE,PLE PERRUCCHETTI GIUSEPPE   2,7,PALLAVOLO,,0248701531
,ASSOCIAZIONE QUARTO OGGIARO VIVIBILE,VIA INVERNIZIO CAROLINA   7,8,PALLAVOLO,,023574577
,ASS. A.T.L.HA,VIA CASCINA BELLARIA   21,7,CENTRO SPORTIVO,www.atlha.it,026070564
,ASS. A.T.L.HA,VIA CASCINA BELLARIA   21,7,CALCIO A 5,www.atlha.it,026070564
,ASS. A.T.L.HA,VIA CASCINA BELLARIA   21,7,TENNIS,www.atlha.it,026070564
,S.S. MEDIOLANUM EDUCAZIONE FISICA,VIA PONTE DEL GIUSCANO,7,CENTRO SPORTIVO,www.palestramediolanum.it,023390485
,S.S. MEDIOLANUM EDUCAZIONE FISICA,VIA PONTE DEL GIUSCANO,7,GINNASTICA,www.palestramediolanum.it,023390485
,S.S. MEDIOLANUM EDUCAZIONE FISICA,VIA PONTE DEL GIUSCANO,7,CALCIO A 5,www.palestramediolanum.it,023390485
,S.S. MEDIOLANUM EDUCAZIONE FISICA,VIA PONTE DEL GIUSCANO,7,PALLACANESTRO,www.palestramediolanum.it,023390485
,S.S. MEDIOLANUM EDUCAZIONE FISICA,VIA PONTE DEL GIUSCANO,7,PALLAVOLO,www.palestramediolanum.it,023390485
,S.S. MEDIOLANUM EDUCAZIONE FISICA,VIA PONTE DEL GIUSCANO,7,BEACH VOLLEY,www.palestramediolanum.it,023390485
,ASSOCIAZIONE  TENNIS CLUB NIEVO IPPOLITO,VIA UGUCCIONE DA PISA   1,8,TENNIS,,
,CLUB DEGLI AMICI VILLAPIZZONE,VIA PERIN DEL VAGA   11,8,CALCIO A 11,,023086773
,A.C. MILANESE CORVETTO,VIA FABIO MASSIMO 15,4,CENTRO SPORTIVO,,0255213751
,A.C. MILANESE CORVETTO,VIA FABIO MASSIMO 15,4,CALCIO A 5,,0255213751
,A.C. MILANESE CORVETTO,VIA FABIO MASSIMO 15,4,CALCIO A 11,,0255213751
,A.C. MILANESE CORVETTO,VIA FABIO MASSIMO 15,4,CALCIO A 7,,0255213751
,NIGUARDA CALCIO A.S.D.,VIA CESARI ANTONIO   38,9,CALCIO A 11,,
,NIGUARDA CALCIO A.S.D.,VIA AREZZO  13,9,CALCIO A 11,,
,NIGUARDA CALCIO A.S.D.,VIA AREZZO  13,9,CENTRO SPORTIVO,,
,FRATELLI GASLINI,VIA CILEA FRANCESCO 61,8,CENTRO SPORTIVO,,023580763
,FRATELLI GASLINI,VIA CILEA FRANCESCO 61,8,CALCIO A 11,,023580763
,FRATELLI GASLINI,VIA CILEA FRANCESCO 61,8,CALCIO A 7,,023580763
,FRATELLI GASLINI,VIA CILEA FRANCESCO 61,8,BILIARDO-BOCCETTE,,023580763
,A.S.I. - ALLEANZA SPORTIVA ITALIANA,VIA PASTA GIUDITTA   41,9,CALCIO A 5,,
,CIRCOLO BOCCIOFILO CACCIALANZA PIETRO,VIA PADOVA   91,2,BOCCE,,022826059
,CIRCOLO BOCCIOFILO CACCIALANZA PIETRO,VIA PADOVA   91,2,BALLO,,022826059
,FEDERAZIONE ITALIANA BOCCE BOCC. CANDIANI,VIA CANDIANI GIUSEPPE    26,9,BOCCE,,023760633
,A.S. BARONA,VIA SAN PAOLINO   9,6,CALCIO A 5,,028435661
,TENNIS SQUASH MEDIOLANUM,VIA MONTI VINCENZO   57 A,1,GINNASTICA,,024690405
,FIN FEDERAZIONE ITALIANA NUOTO SAMUELE,VIA TRANI   1,4,FITNESS MACCHINE,,025061347
,AUSONIA 1931,VIA VARSAVIA  SNC,4,CENTRO SPORTIVO,,
,SOCIETA' GINNASTICA MILANESE FORZA E CORAGGIO,VIA GALLURA   8,5,CALCIO A 5,www.forzaecoraggio.com,0257300130
,NUOVA CANOTTIERI OLONA,ALZ NAVIGLIO GRANDE   146,6,BRIDGE,,0248951494
,FEDERAZIONE GINNASTICA D'ITALIA,VIA OVADA   40,6,GINNASTICA ATTREZZISTICA,www.fgilombarida.it,0289122083
,COM. PROVINCIALE MOVIMENTO SPORT AZZURRO ITALIA,VIA PARENZO   2  A,6,TENNIS,www.centrosportivoparenzo.it,028910351
,COM. PROVINCIALE MOVIMENTO SPORT AZZURRO ITALIA,VIA PARENZO   2  A,6,GINNASTICA,www.centrosportivoparenzo.it,028910351
,COM. PROVINCIALE MOVIMENTO SPORT AZZURRO ITALIA,VIA PARENZO   2  A,6,CALCIO A 7,www.centrosportivoparenzo.it,028910351
,COM. PROVINCIALE MOVIMENTO SPORT AZZURRO ITALIA,VIA PARENZO   2  A,6,CALCIO A 5,www.centrosportivoparenzo.it,028910351
,U.S.  ACLI  I  S.C.R.L.,VIA LOPE DE VEGA FELICE   35,6,CALCIO A 5,www.aclimilano.com/impianti,0289128379
,U.S.  ACLI  I  S.C.R.L.,VIA LOPE DE VEGA FELICE   35,6,CALCIO A 11,www.aclimilano.com/impianti,0289128379
,A.S. LOMBARDIA UNO POLISPORTIVA,VIA DE NICOLA ENRICO   3,6,CALCIO A 7,,028135386
,A.S. LOMBARDIA UNO POLISPORTIVA,VIA DE NICOLA ENRICO   3,6,CALCIO A 5,,028135386
,FEDERAZIONE ITALIANA GIOCO CALCIO,VIA LAGO DI NEMI   29,6,CALCIO A 11,www.centrosportivobettinelli.it,0236530766
,FEDERAZIONE ITALIANA GIOCO CALCIO,VIA LAGO DI NEMI   29,6,CALCIO A 7,www.centrosportivobettinelli.it,0236530766
,FEDERAZIONE ITALIANA GIOCO CALCIO,VIA LAGO DI NEMI   29,6,CALCIO A 11,www.centrosportivobettinelli.it,0236530766
,J.F. KENNEDY,VIA OLIVIERI ALESSIO   15,7,TENNIS,,0247996783
,ROGOREDO 84 A.S.D.,VIA SAN VENERIO  1,4,CALCIO A 5,www.rogoredo84.it,0255700188
,ROGOREDO 84 A.S.D.,VIA SAN VENERIO  1,4,PALLAVOLO,www.rogoredo84.it,0255700188
,ROGOREDO 84 A.S.D.,VIA SAN VENERIO  1,4,TENNIS,www.rogoredo84.it,0255700188
,ISTITUTO LEONE XIII,VIA ROSSETTI GABRIELE   4,8,CALCIO A 11,,024385021
,A.S. MASSERONI MARCHESE,VIA MADRUZZO CRISTOFORO   3,8,CALCIO A 5,,02466142
,SOCIETA' COOP. A R.L. TENNIS MASTER,VIA GOVONE GIUSEPPE   67,8,FITNESS MACCHINE,,023494041
,G.S. AFFORESE,VIA ASSIETTA   48,9,CALCIO A 5,,
,ROGOREDO 84 A.S.D.,VIA SAN VENERIO  1,4,CENTRO SPORTIVO,www.rogoredo84.it,0255700188
,POLISPORTIVA BARAVALLE SRL - G. OLIMPIA SPORT SRL,VIA BOCCONI FERDINANDO  SNC,5,CENTRO SPORTIVO,,
,AMBROSIANA CALCETTO SRL,VIA DEI CROLLALANZA  SNC,6,CENTRO SPORTIVO,,
,COMUNE DI MILANO,VIA BENTIVOLGIO PAOLO  SNC,7,CENTRO SPORTIVO,,
0248376073,MILANO SPORT SPA,VIA DEL CARDELLINO   3,6,FITNESS MACCHINE,www.milanosport.it,02417948
0233202100,CANTU',VIA GRAF ARTURO   8,8,NUOTO,www.milanosport.it,023559104
